0.00731,-0.00847,0.01099
0.00708,-0.00856,0.01124
0.00684,-0.00866,0.01149
0.00660,-0.00875,0.01173
0.00637,-0.00884,0.01196
0.00613,-0.00893,0.01218
0.00589,-0.00901,0.01240
0.00565,-0.00909,0.01261
0.00540,-0.00917,0.01281
0.00516,-0.00924,0.01300
0.00492,-0.00931,0.01319
0.00467,-0.00938,0.01336
0.00443,-0.00944,0.01353
0.00418,-0.00950,0.01369
0.00394,-0.00956,0.01384
0.00369,-0.00962,0.01398
0.00344,-0.00967,0.01411
0.00319,-0.00971,0.01423
0.00295,-0.00976,0.01435
0.00270,-0.00979,0.01445
0.00245,-0.00983,0.01455
0.00220,-0.00986,0.01464
0.00195,-0.00989,0.01472
0.00170,-0.00992,0.01478
0.00145,-0.00994,0.01484
0.00119,-0.00996,0.01489
0.00094,-0.00997,0.01493
0.00069,-0.00999,0.01496
0.00044,-0.00999,0.01499
0.00019,-0.01000,0.01500
-0.00006,-0.01000,0.01500
-0.00031,-0.01000,0.01499
-0.00057,-0.00999,0.01498
-0.00082,-0.00998,0.01495
-0.00107,-0.00997,0.01491
-0.00132,-0.00995,0.01487
-0.00157,-0.00993,0.01481
-0.00182,-0.00991,0.01475
-0.00207,-0.00988,0.01468
-0.00232,-0.00985,0.01460
-0.00257,-0.00981,0.01450
-0.00282,-0.00978,0.01440
-0.00307,-0.00973,0.01429
-0.00332,-0.00969,0.01417
-0.00357,-0.00964,0.01405
-0.00381,-0.00959,0.01391
-0.00406,-0.00953,0.01376
-0.00431,-0.00947,0.01361
-0.00455,-0.00941,0.01345
-0.00480,-0.00935,0.01328
-0.00504,-0.00928,0.01310
-0.00528,-0.00921,0.01291
-0.00552,-0.00913,0.01271
-0.00577,-0.00905,0.01251
-0.00601,-0.00897,0.01229
-0.00625,-0.00889,0.01207
-0.00648,-0.00880,0.01185
-0.00672,-0.00871,0.01161
-0.00696,-0.00861,0.01137
-0.00719,-0.00852,0.01112
-0.00743,-0.00841,0.01086
-0.00766,-0.00831,0.01060
-0.00789,-0.00821,0.01033
-0.00812,-0.00810,0.01005
-0.00835,-0.00798,0.00977
-0.00858,-0.00787,0.00948
-0.00881,-0.00775,0.00918
-0.00903,-0.00763,0.00888
-0.00926,-0.00751,0.00857
-0.00948,-0.00738,0.00826
-0.00970,-0.00725,0.00794
-0.00992,-0.00712,0.00762
-0.01014,-0.00699,0.00729
-0.01035,-0.00685,0.00696
-0.01057,-0.00671,0.00663
-0.01078,-0.00657,0.00629
-0.01099,-0.00643,0.00594
-0.01120,-0.00628,0.00559
-0.01141,-0.00613,0.00524
-0.01161,-0.00598,0.00489
-0.01182,-0.00583,0.00453
-0.01202,-0.00568,0.00417
-0.01222,-0.00552,0.00380
-0.01242,-0.00536,0.00344
-0.01261,-0.00520,0.00307
-0.01281,-0.00504,0.00270
-0.01300,-0.00488,0.00233
-0.01319,-0.00471,0.00195
-0.01338,-0.00454,0.00158
-0.01356,-0.00438,0.00120
-0.01375,-0.00420,0.00083
-0.01393,-0.00403,0.00045
-0.01411,-0.00386,0.00007
-0.01429,-0.00368,-0.00031
-0.01446,-0.00351,-0.00068
-0.01463,-0.00333,-0.00106
-0.01480,-0.00315,-0.00144
-0.01497,-0.00297,-0.00181
-0.01514,-0.00279,-0.00219
-0.01530,-0.00261,-0.00256
-0.01546,-0.00243,-0.00293
-0.01562,-0.00224,-0.00330
-0.01578,-0.00206,-0.00367
-0.01593,-0.00188,-0.00403
-0.01608,-0.00169,-0.00439
-0.01623,-0.00150,-0.00475
-0.01637,-0.00132,-0.00511
-0.01652,-0.00113,-0.00546
-0.01666,-0.00094,-0.00581
-0.01680,-0.00075,-0.00616
-0.01693,-0.00057,-0.00650
-0.01706,-0.00038,-0.00684
-0.01719,-0.00019,-0.00717
-0.01732,-0.00000,-0.00750
-0.01744,0.00019,-0.00782
-0.01757,0.00038,-0.00814
-0.01769,0.00057,-0.00846
-0.01780,0.00075,-0.00877
-0.01791,0.00094,-0.00907
-0.01803,0.00113,-0.00937
-0.01813,0.00132,-0.00966
-0.01824,0.00150,-0.00995
-0.01834,0.00169,-0.01022
-0.01844,0.00188,-0.01050
-0.01853,0.00206,-0.01076
-0.01863,0.00224,-0.01102
-0.01872,0.00243,-0.01128
-0.01880,0.00261,-0.01152
-0.01889,0.00279,-0.01176
-0.01897,0.00297,-0.01199
-0.01905,0.00315,-0.01221
-0.01912,0.00333,-0.01243
-0.01920,0.00351,-0.01264
-0.01926,0.00368,-0.01283
-0.01933,0.00386,-0.01303
-0.01939,0.00403,-0.01321
-0.01945,0.00420,-0.01338
-0.01951,0.00438,-0.01355
-0.01956,0.00454,-0.01371
-0.01961,0.00471,-0.01386
-0.01966,0.00488,-0.01400
-0.01971,0.00504,-0.01413
-0.01975,0.00520,-0.01425
-0.01979,0.00536,-0.01436
-0.01982,0.00552,-0.01447
-0.01985,0.00568,-0.01456
-0.01988,0.00583,-0.01465
-0.01991,0.00598,-0.01472
-0.01993,0.00613,-0.01479
-0.01995,0.00628,-0.01485
-0.01997,0.00643,-0.01490
-0.01998,0.00657,-0.01494
-0.01999,0.00671,-0.01497
-0.02000,0.00685,-0.01499
-0.02000,0.00699,-0.01500
-0.02000,0.00712,-0.01500
-0.02000,0.00725,-0.01499
-0.01999,0.00738,-0.01497
-0.01998,0.00751,-0.01495
-0.01997,0.00763,-0.01491
-0.01995,0.00775,-0.01486
-0.01994,0.00787,-0.01481
-0.01991,0.00798,-0.01474
-0.01989,0.00810,-0.01467
-0.01986,0.00821,-0.01458
-0.01983,0.00831,-0.01449
-0.01980,0.00841,-0.01439
-0.01976,0.00852,-0.01428
-0.01972,0.00861,-0.01416
-0.01967,0.00871,-0.01403
-0.01963,0.00880,-0.01389
-0.01958,0.00889,-0.01375
-0.01952,0.00897,-0.01359
-0.01947,0.00905,-0.01343
-0.01941,0.00913,-0.01325
-0.01935,0.00921,-0.01307
-0.01928,0.00928,-0.01288
-0.01921,0.00935,-0.01269
-0.01914,0.00941,-0.01248
-0.01907,0.00947,-0.01227
-0.01899,0.00953,-0.01205
-0.01891,0.00959,-0.01182
-0.01883,0.00964,-0.01158
-0.01874,0.00969,-0.01134
-0.01865,0.00973,-0.01109
-0.01856,0.00978,-0.01083
-0.01846,0.00981,-0.01056
-0.01836,0.00985,-0.01029
-0.01826,0.00988,-0.01002
-0.01816,0.00991,-0.00973
-0.01805,0.00993,-0.00944
-0.01794,0.00995,-0.00915
-0.01783,0.00997,-0.00884
-0.01771,0.00998,-0.00854
-0.01760,0.00999,-0.00822
-0.01748,0.01000,-0.00790
-0.01735,0.01000,-0.00758
-0.01723,0.01000,-0.00725
-0.01710,0.00999,-0.00692
-0.01696,0.00999,-0.00658
-0.01683,0.00997,-0.00624
-0.01669,0.00996,-0.00590
-0.01655,0.00994,-0.00555
-0.01641,0.00992,-0.00520
-0.01626,0.00989,-0.00484
-0.01612,0.00986,-0.00448
-0.01597,0.00983,-0.00412
-0.01581,0.00979,-0.00376
-0.01566,0.00976,-0.00339
-0.01550,0.00971,-0.00302
-0.01534,0.00967,-0.00265
-0.01518,0.00962,-0.00228
-0.01501,0.00956,-0.00191
-0.01485,0.00950,-0.00153
-0.01468,0.00944,-0.00115
-0.01450,0.00938,-0.00078
-0.01433,0.00931,-0.00040
-0.01415,0.00924,-0.00002
-0.01397,0.00917,0.00035
-0.01379,0.00909,0.00073
-0.01361,0.00901,0.00111
-0.01342,0.00893,0.00148
-0.01324,0.00884,0.00186
-0.01305,0.00875,0.00223
-0.01286,0.00866,0.00260
-0.01266,0.00856,0.00298
-0.01247,0.00847,0.00334
-0.01227,0.00836,0.00371
-0.01207,0.00826,0.00408
-0.01187,0.00815,0.00444
-0.01166,0.00804,0.00480
-0.01146,0.00793,0.00515
-0.01125,0.00781,0.00551
-0.01104,0.00769,0.00585
-0.01083,0.00757,0.00620
-0.01062,0.00744,0.00654
-0.01041,0.00732,0.00688
-0.01019,0.00719,0.00721
-0.00997,0.00705,0.00754
-0.00975,0.00692,0.00786
-0.00953,0.00678,0.00818
-0.00931,0.00664,0.00850
-0.00909,0.00650,0.00881
-0.00886,0.00636,0.00911
-0.00864,0.00621,0.00940
-0.00841,0.00606,0.00970
-0.00818,0.00591,0.00998
-0.00795,0.00576,0.01026
-0.00772,0.00560,0.01053
-0.00749,0.00544,0.01080
-0.00725,0.00528,0.01106
-0.00702,0.00512,0.01131
-0.00678,0.00496,0.01155
-0.00654,0.00479,0.01179
-0.00631,0.00463,0.01202
-0.00607,0.00446,0.01224
-0.00583,0.00429,0.01245
-0.00559,0.00412,0.01266
-0.00534,0.00395,0.01286
-0.00510,0.00377,0.01305
-0.00486,0.00360,0.01323
-0.00461,0.00342,0.01340
-0.00437,0.00324,0.01357
-0.00412,0.00306,0.01373
-0.00387,0.00288,0.01387
-0.00363,0.00270,0.01401
-0.00338,0.00252,0.01414
-0.00313,0.00234,0.01426
-0.00288,0.00215,0.01438
-0.00263,0.00197,0.01448
-0.00238,0.00178,0.01457
-0.00213,0.00160,0.01466
-0.00188,0.00141,0.01473
-0.00163,0.00122,0.01480
-0.00138,0.00104,0.01486
-0.00113,0.00085,0.01490
-0.00088,0.00066,0.01494
-0.00063,0.00047,0.01497
-0.00038,0.00028,0.01499
-0.00013,0.00009,0.01500
0.00013,-0.00009,0.01500
0.00038,-0.00028,0.01499
0.00063,-0.00047,0.01497
0.00088,-0.00066,0.01494
0.00113,-0.00085,0.01490
0.00138,-0.00104,0.01486
0.00163,-0.00122,0.01480
0.00188,-0.00141,0.01473
0.00213,-0.00160,0.01466
0.00238,-0.00178,0.01457
0.00263,-0.00197,0.01448
0.00288,-0.00215,0.01438
0.00313,-0.00234,0.01426
0.00338,-0.00252,0.01414
0.00363,-0.00270,0.01401
0.00387,-0.00288,0.01387
0.00412,-0.00306,0.01373
0.00437,-0.00324,0.01357
0.00461,-0.00342,0.01340
0.00486,-0.00360,0.01323
0.00510,-0.00377,0.01305
0.00534,-0.00395,0.01286
0.00559,-0.00412,0.01266
0.00583,-0.00429,0.01245
0.00607,-0.00446,0.01224
0.00631,-0.00463,0.01202
0.00654,-0.00479,0.01179
0.00678,-0.00496,0.01155
0.00702,-0.00512,0.01131
0.00725,-0.00528,0.01106
0.00749,-0.00544,0.01080
0.00772,-0.00560,0.01053
0.00795,-0.00576,0.01026
0.00818,-0.00591,0.00998
0.00841,-0.00606,0.00970
0.00864,-0.00621,0.00940
0.00886,-0.00636,0.00911
0.00909,-0.00650,0.00881
0.00931,-0.00664,0.00850
0.00953,-0.00678,0.00818
0.00975,-0.00692,0.00786
0.00997,-0.00705,0.00754
0.01019,-0.00719,0.00721
0.01041,-0.00732,0.00688
0.01062,-0.00744,0.00654
0.01083,-0.00757,0.00620
0.01104,-0.00769,0.00585
0.01125,-0.00781,0.00551
0.01146,-0.00793,0.00515
0.01166,-0.00804,0.00480
0.01187,-0.00815,0.00444
0.01207,-0.00826,0.00408
0.01227,-0.00836,0.00371
0.01247,-0.00847,0.00334
0.01266,-0.00856,0.00298
0.01286,-0.00866,0.00260
0.01305,-0.00875,0.00223
0.01324,-0.00884,0.00186
0.01342,-0.00893,0.00148
0.01361,-0.00901,0.00111
0.01379,-0.00909,0.00073
0.01397,-0.00917,0.00035
0.01415,-0.00924,-0.00002
0.01433,-0.00931,-0.00040
0.01450,-0.00938,-0.00078
0.01468,-0.00944,-0.00115
0.01485,-0.00950,-0.00153
0.01501,-0.00956,-0.00191
0.01518,-0.00962,-0.00228
0.01534,-0.00967,-0.00265
0.01550,-0.00971,-0.00302
0.01566,-0.00976,-0.00339
0.01581,-0.00979,-0.00376
0.01597,-0.00983,-0.00412
0.01612,-0.00986,-0.00448
0.01626,-0.00989,-0.00484
0.01641,-0.00992,-0.00520
0.01655,-0.00994,-0.00555
0.01669,-0.00996,-0.00590
0.01683,-0.00997,-0.00624
0.01696,-0.00999,-0.00658
0.01710,-0.00999,-0.00692
0.01723,-0.01000,-0.00725
0.01735,-0.01000,-0.00758
0.01748,-0.01000,-0.00790
0.01760,-0.00999,-0.00822
0.01771,-0.00998,-0.00854
0.01783,-0.00997,-0.00884
0.01794,-0.00995,-0.00915
0.01805,-0.00993,-0.00944
0.01816,-0.00991,-0.00973
0.01826,-0.00988,-0.01002
0.01836,-0.00985,-0.01029
0.01846,-0.00981,-0.01056
0.01856,-0.00978,-0.01083
0.01865,-0.00973,-0.01109
0.01874,-0.00969,-0.01134
0.01883,-0.00964,-0.01158
0.01891,-0.00959,-0.01182
0.01899,-0.00953,-0.01205
0.01907,-0.00947,-0.01227
0.01914,-0.00941,-0.01248
0.01921,-0.00935,-0.01269
0.01928,-0.00928,-0.01288
0.01935,-0.00921,-0.01307
0.01941,-0.00913,-0.01325
0.01947,-0.00905,-0.01343
0.01952,-0.00897,-0.01359
0.01958,-0.00889,-0.01375
0.01963,-0.00880,-0.01389
0.01967,-0.00871,-0.01403
0.01972,-0.00861,-0.01416
0.01976,-0.00852,-0.01428
0.01980,-0.00841,-0.01439
0.01983,-0.00831,-0.01449
0.01986,-0.00821,-0.01458
0.01989,-0.00810,-0.01467
0.01991,-0.00798,-0.01474
0.01994,-0.00787,-0.01481
0.01995,-0.00775,-0.01486
0.01997,-0.00763,-0.01491
0.01998,-0.00751,-0.01495
0.01999,-0.00738,-0.01497
0.02000,-0.00725,-0.01499
0.02000,-0.00712,-0.01500
0.02000,-0.00699,-0.01500
0.02000,-0.00685,-0.01499
0.01999,-0.00671,-0.01497
0.01998,-0.00657,-0.01494
0.01997,-0.00643,-0.01490
0.01995,-0.00628,-0.01485
0.01993,-0.00613,-0.01479
0.01991,-0.00598,-0.01472
0.01988,-0.00583,-0.01465
0.01985,-0.00568,-0.01456
0.01982,-0.00552,-0.01447
0.01979,-0.00536,-0.01436
0.01975,-0.00520,-0.01425
0.01971,-0.00504,-0.01413
0.01966,-0.00488,-0.01400
0.01961,-0.00471,-0.01386
0.01956,-0.00454,-0.01371
0.01951,-0.00438,-0.01355
0.01945,-0.00420,-0.01338
0.01939,-0.00403,-0.01321
0.01933,-0.00386,-0.01303
0.01926,-0.00368,-0.01283
0.01920,-0.00351,-0.01264
0.01912,-0.00333,-0.01243
0.01905,-0.00315,-0.01221
0.01897,-0.00297,-0.01199
0.01889,-0.00279,-0.01176
0.01880,-0.00261,-0.01152
0.01872,-0.00243,-0.01128
0.01863,-0.00224,-0.01102
0.01853,-0.00206,-0.01076
0.01844,-0.00188,-0.01050
0.01834,-0.00169,-0.01022
0.01824,-0.00150,-0.00995
0.01813,-0.00132,-0.00966
0.01803,-0.00113,-0.00937
0.01791,-0.00094,-0.00907
0.01780,-0.00075,-0.00877
0.01769,-0.00057,-0.00846
0.01757,-0.00038,-0.00814
0.01744,-0.00019,-0.00782
0.01732,-0.00000,-0.00750
0.01719,0.00019,-0.00717
0.01706,0.00038,-0.00684
0.01693,0.00057,-0.00650
0.01680,0.00075,-0.00616
0.01666,0.00094,-0.00581
0.01652,0.00113,-0.00546
0.01637,0.00132,-0.00511
0.01623,0.00150,-0.00475
0.01608,0.00169,-0.00439
0.01593,0.00188,-0.00403
0.01578,0.00206,-0.00367
0.01562,0.00224,-0.00330
0.01546,0.00243,-0.00293
0.01530,0.00261,-0.00256
0.01514,0.00279,-0.00219
0.01497,0.00297,-0.00181
0.01480,0.00315,-0.00144
0.01463,0.00333,-0.00106
0.01446,0.00351,-0.00068
0.01429,0.00368,-0.00031
0.01411,0.00386,0.00007
0.01393,0.00403,0.00045
0.01375,0.00420,0.00083
0.01356,0.00438,0.00120
0.01338,0.00454,0.00158
0.01319,0.00471,0.00195
0.01300,0.00488,0.00233
0.01281,0.00504,0.00270
0.01261,0.00520,0.00307
0.01242,0.00536,0.00344
0.01222,0.00552,0.00380
0.01202,0.00568,0.00417
0.01182,0.00583,0.00453
0.01161,0.00598,0.00489
0.01141,0.00613,0.00524
0.01120,0.00628,0.00559
0.01099,0.00643,0.00594
0.01078,0.00657,0.00629
0.01057,0.00671,0.00663
0.01035,0.00685,0.00696
0.01014,0.00699,0.00729
0.00992,0.00712,0.00762
0.00970,0.00725,0.00794
0.00948,0.00738,0.00826
0.00926,0.00751,0.00857
0.00903,0.00763,0.00888
0.00881,0.00775,0.00918
0.00858,0.00787,0.00948
0.00835,0.00798,0.00977
0.00812,0.00810,0.01005
0.00789,0.00821,0.01033
0.00766,0.00831,0.01060
0.00743,0.00841,0.01086
0.00719,0.00852,0.01112
0.00696,0.00861,0.01137
0.00672,0.00871,0.01161
0.00648,0.00880,0.01185
0.00625,0.00889,0.01207
0.00601,0.00897,0.01229
0.00577,0.00905,0.01251
0.00552,0.00913,0.01271
0.00528,0.00921,0.01291
0.00504,0.00928,0.01310
0.00480,0.00935,0.01328
0.00455,0.00941,0.01345
0.00431,0.00947,0.01361
0.00406,0.00953,0.01376
0.00381,0.00959,0.01391
0.00357,0.00964,0.01405
0.00332,0.00969,0.01417
0.00307,0.00973,0.01429
0.00282,0.00978,0.01440
0.00257,0.00981,0.01450
0.00232,0.00985,0.01460
0.00207,0.00988,0.01468
0.00182,0.00991,0.01475
0.00157,0.00993,0.01481
0.00132,0.00995,0.01487
0.00107,0.00997,0.01491
0.00082,0.00998,0.01495
0.00057,0.00999,0.01498
0.00031,0.01000,0.01499
0.00006,0.01000,0.01500
-0.00019,0.01000,0.01500
-0.00044,0.00999,0.01499
-0.00069,0.00999,0.01496
-0.00094,0.00997,0.01493
-0.00119,0.00996,0.01489
-0.00145,0.00994,0.01484
-0.00170,0.00992,0.01478
-0.00195,0.00989,0.01472
-0.00220,0.00986,0.01464
-0.00245,0.00983,0.01455
-0.00270,0.00979,0.01445
-0.00295,0.00976,0.01435
-0.00319,0.00971,0.01423
-0.00344,0.00967,0.01411
-0.00369,0.00962,0.01398
-0.00394,0.00956,0.01384
-0.00418,0.00950,0.01369
-0.00443,0.00944,0.01353
-0.00467,0.00938,0.01336
-0.00492,0.00931,0.01319
-0.00516,0.00924,0.01300
-0.00540,0.00917,0.01281
-0.00565,0.00909,0.01261
-0.00589,0.00901,0.01240
-0.00613,0.00893,0.01218
-0.00637,0.00884,0.01196
-0.00660,0.00875,0.01173
-0.00684,0.00866,0.01149
-0.00708,0.00856,0.01124
-0.00731,0.00847,0.01099
-0.00754,0.00836,0.01073
-0.00778,0.00826,0.01046
-0.00801,0.00815,0.01019
-0.00824,0.00804,0.00991
-0.00847,0.00793,0.00962
-0.00869,0.00781,0.00933
-0.00892,0.00769,0.00903
-0.00914,0.00757,0.00873
-0.00937,0.00744,0.00842
-0.00959,0.00732,0.00810
-0.00981,0.00719,0.00778
-0.01003,0.00705,0.00746
-0.01024,0.00692,0.00713
-0.01046,0.00678,0.00680
-0.01067,0.00664,0.00646
-0.01088,0.00650,0.00611
-0.01110,0.00636,0.00577
-0.01130,0.00621,0.00542
-0.01151,0.00606,0.00506
-0.01171,0.00591,0.00471
-0.01192,0.00576,0.00435
-0.01212,0.00560,0.00398
-0.01232,0.00544,0.00362
-0.01252,0.00528,0.00325
-0.01271,0.00512,0.00288
-0.01290,0.00496,0.00251
-0.01310,0.00479,0.00214
-0.01328,0.00463,0.00176
-0.01347,0.00446,0.00139
-0.01366,0.00429,0.00101
-0.01384,0.00412,0.00064
-0.01402,0.00395,0.00026
-0.01420,0.00377,-0.00012
-0.01437,0.00360,-0.00050
-0.01455,0.00342,-0.00087
-0.01472,0.00324,-0.00125
-0.01489,0.00306,-0.00162
-0.01505,0.00288,-0.00200
-0.01522,0.00270,-0.00237
-0.01538,0.00252,-0.00274
-0.01554,0.00234,-0.00311
-0.01570,0.00215,-0.00348
-0.01585,0.00197,-0.00385
-0.01600,0.00178,-0.00421
-0.01615,0.00160,-0.00457
-0.01630,0.00141,-0.00493
-0.01645,0.00122,-0.00529
-0.01659,0.00104,-0.00564
-0.01673,0.00085,-0.00598
-0.01686,0.00066,-0.00633
-0.01700,0.00047,-0.00667
-0.01713,0.00028,-0.00700
-0.01726,0.00009,-0.00734
-0.01738,-0.00009,-0.00766
-0.01751,-0.00028,-0.00798
-0.01763,-0.00047,-0.00830
-0.01774,-0.00066,-0.00861
-0.01786,-0.00085,-0.00892
-0.01797,-0.00104,-0.00922
-0.01808,-0.00122,-0.00951
-0.01819,-0.00141,-0.00980
-0.01829,-0.00160,-0.01009
-0.01839,-0.00178,-0.01036
-0.01849,-0.00197,-0.01063
-0.01858,-0.00215,-0.01089
-0.01867,-0.00234,-0.01115
-0.01876,-0.00252,-0.01140
-0.01885,-0.00270,-0.01164
-0.01893,-0.00288,-0.01188
-0.01901,-0.00306,-0.01210
-0.01909,-0.00324,-0.01232
-0.01916,-0.00342,-0.01253
-0.01923,-0.00360,-0.01274
-0.01930,-0.00377,-0.01293
-0.01936,-0.00395,-0.01312
-0.01942,-0.00412,-0.01330
-0.01948,-0.00429,-0.01347
